year,id,age,sex,race,degree,educ,region,marital,childs,wrkstat,hrs1,income_2000dollars,class,party,political_views,pres16,gunlaw,cappun,cannabis_legal,happy,health,life,trust,fear,satfin,mental_health_bad_days,tv_hours,socbar,relig,attend,god,postlife,bible,read_horoscope,astrology_is_scientific,evolved,bigbang,earthsun,radioact,lasers,electron,viruses,condrift,hotcore,expdesgn,odds1,odds2,science_score,science_answered
2018,88,46,male,white,high school,16,northeast,married,2,"with a job, but not at work because of temporary illness, vacation, strike",,176200.14942,middle class,strong democrat,extremely liberal,clinton,oppose,oppose,should be legal,pretty happy,good,exciting,most people can be trusted,no,more or less satisfied,0,,,none,never,believe with doubts,no,ancient book,,,,,,,,,,,,,,,0,0
2018,89,55,male,white,graduate,18,northeast,married,0,working full time,35,38555,middle class,strong democrat,liberal,clinton,,favor,should be legal,pretty happy,,,most people can be trusted,,pretty well satisfied,5,3,about once a year,protestant,several times a year,higher power,no,ancient book,,,,,,,,,,,,,,,0,0
2018,90,28,male,other,graduate,18,northeast,never married,0,working full time,35,6309,working class,not very strong democrat,"moderate, middle of the road",other candidate,,favor,should be legal,pretty happy,,,most people can be trusted,,not satisfied at all,1,2,several times a year,muslim/islam,every week,no doubts,yes,inspired word,no,not at all scientific,,,earth around sun,false,false,true,true,true,true,500 get the drug; 500 don't,no,yes,6,7
2018,91,42,male,white,graduate,16,northeast,never married,0,"with a job, but not at work because of temporary illness, vacation, strike",,70100,middle class,"independent, close to democrat","moderate, middle of the road",clinton,,favor,should be legal,pretty happy,,,can't be too careful,,more or less satisfied,1,1,several times a year,none,never,believe with doubts,yes,inspired word,,,,,,,,,,,,,,,0,0
2018,92,77,female,white,graduate,19,northeast,married,0,working part time,3,13143.75,middle class,strong democrat,extremely liberal,clinton,favor,oppose,,not too happy,excellent,exciting,,no,more or less satisfied,3,4,about once a year,protestant,every week,believe sometimes,yes,inspired word,no,not at all scientific,true,don't know,earth around sun,false,false,true,false,true,true,500 get the drug; 500 don't,no,don't know,8,9
2018,93,29,male,other,graduate,16,northeast,never married,0,working part time,30,,middle class,"independent (neither, no response)",slightly liberal,,,oppose,should be legal,very happy,,,can't be too careful,,pretty well satisfied,1,1,once or twice a week,hinduism,several times a year,no doubts,don't know,inspired word,,,,,,,,,,,,,,,0,0
2018,94,62,female,black,less than high school,12,northeast,widowed,1,keeping house,,,middle class,"independent, close to democrat",liberal,,,favor,don't know,not too happy,,,can't be too careful,,don't know,,3,never,none,every week,don't know,yes,other (vol),yes,sort of scientific,,,sun around earth,false,true,don't know,true,true,true,500 get the drug; 500 don't,don't know,don't know,3,7
2018,95,30,female,black,bachelor's,16,northeast,never married,2,working full time,40,70100,working class,"independent, close to democrat",liberal,clinton,favor,oppose,,pretty happy,fair,routine,,no,more or less satisfied,0,5,once or twice a week,protestant,several times a year,no doubts,yes,word of god,yes,sort of scientific,,,earth around sun,false,don't know,true,false,true,true,500 get the drug; 500 don't,no,yes,6,7
2018,96,22,male,black,high school,14,northeast,never married,0,working part time,30,,middle class,not very strong democrat,liberal,,favor,favor,should not be legal,pretty happy,fair,routine,can't be too careful,yes,pretty well satisfied,15,,,protestant,several times a year,believe sometimes,yes,inspired word,,,,,,,,,,,,,,,0,0
2018,97,69,female,black,high school,13,northeast,married,1,retired,,,middle class,strong democrat,liberal,clinton,favor,oppose,should be legal,pretty happy,good,routine,can't be too careful,no,pretty well satisfied,,,,protestant,several times a year,believe sometimes,don't know,ancient book,,,,,,,,,,,,,,,0,0
2018,98,45,male,black,bachelor's,16,northeast,separated,0,"with a job, but not at work because of temporary illness, vacation, strike",,38555,working class,strong democrat,slightly conservative,clinton,favor,favor,,very happy,good,exciting,,no,not satisfied at all,0,0,about once a month,catholic,several times a year,no doubts,yes,other (vol),yes,not at all scientific,false,false,earth around sun,false,false,true,false,true,true,500 get the drug; 500 don't,no,yes,7,9
2018,99,32,female,other,high school,12,northeast,married,1,keeping house,,,middle class,not very strong democrat,"moderate, middle of the road",clinton,,oppose,should be legal,pretty happy,excellent,exciting,can't be too careful,no,more or less satisfied,,,,muslim/islam,never,no doubts,yes,inspired word,,,,,,,,,,,,,,,0,0
2018,100,60,female,white,less than high school,4,northeast,widowed,1,keeping house,,,working class,"independent, close to republican","moderate, middle of the road",,favor,favor,should not be legal,very happy,good,dull,can't be too careful,yes,more or less satisfied,,,,catholic,several times a year,no doubts,don't know,ancient book,,,,,,,,,,,,,,,0,0
2018,101,48,male,other,less than high school,12,northeast,divorced,1,working full time,40,38555,lower class,"independent, close to republican",conservative,trump,oppose,oppose,,not too happy,fair,routine,,yes,not satisfied at all,0,3,about once a year,catholic,never,higher power,don't know,other (vol),yes,sort of scientific,,,earth around sun,false,false,true,true,true,true,500 get the drug; 500 don't,no,no,6,7
2018,102,81,female,other,high school,12,northeast,divorced,1,retired,,,don't know,not very strong democrat,liberal,,favor,favor,,not too happy,poor,routine,,yes,not satisfied at all,,3,never,hinduism,about once or twice a year,no doubts,no,don't know,no,don't know,true,don't know,sun around earth,true,don't know,true,true,true,true,500 get the drug; 500 don't,yes,yes,4,9
2018,103,50,male,other,graduate,18,northeast,married,0,working full time,40,84120,middle class,"independent, close to democrat",liberal,clinton,favor,oppose,should be legal,pretty happy,excellent,routine,most people can be trusted,no,pretty well satisfied,0,,,none,never,don't believe,no,ancient book,,,,,,,,,,,,,,,0,0
2018,104,78,female,white,high school,14,northeast,married,2,retired,,,middle class,"independent, close to republican",slightly conservative,trump,favor,favor,should not be legal,very happy,fair,exciting,most people can be trusted,no,pretty well satisfied,,,,catholic,never,no doubts,yes,inspired word,,,,,,,,,,,,,,,0,0
2018,105,56,male,white,graduate,18,northeast,never married,0,"with a job, but not at work because of temporary illness, vacation, strike",,47317.5,middle class,strong democrat,extremely liberal,clinton,,oppose,should be legal,pretty happy,,,depends,,pretty well satisfied,0,8,about once a year,jewish,several times a year,"don't know, no way to find out",no,ancient book,,,,,,,,,,,,,,,0,0
2018,106,60,male,white,high school,14,northeast,never married,0,working full time,40,70100,working class,"independent, close to republican",slightly conservative,trump,oppose,oppose,,pretty happy,good,routine,,no,more or less satisfied,2,1,never,catholic,every week,no doubts,yes,inspired word,yes,not at all scientific,true,true,earth around sun,false,false,false,false,true,true,500 get the drug; 500 don't,no,no,8,9
2018,107,23,male,white,high school,12,northeast,never married,0,working full time,64,31544.999999999996,middle class,not very strong republican,"moderate, middle of the road",trump,,favor,should not be legal,pretty happy,,,can't be too careful,,pretty well satisfied,0,12,several times a month,catholic,never,higher power,yes,ancient book,,,,,,,,,,,,,,,0,0
2018,108,67,female,white,high school,12,northeast,never married,0,"with a job, but not at work because of temporary illness, vacation, strike",,,working class,"independent (neither, no response)",don't know,,,don't know,should be legal,pretty happy,,,can't be too careful,,not satisfied at all,0,5,never,catholic,never,no doubts,yes,inspired word,,,,,,,,,,,,,,,0,0
2018,109,54,female,white,bachelor's,16,northeast,married,5,working part time,30,,working class,"independent (neither, no response)",,,favor,,should not be legal,very happy,good,routine,can't be too careful,no,more or less satisfied,0,,,catholic,less than once a year,no doubts,yes,word of god,,,,,,,,,,,,,,,0,0
2018,110,62,female,white,associate/junior college,14,northeast,married,2,keeping house,,,middle class,"independent (neither, no response)",slightly liberal,clinton,,,should be legal,not too happy,,,can't be too careful,,not satisfied at all,,6,several times a year,catholic,nearly every week,no doubts,yes,inspired word,,,,,,,,,,,,,,,0,0
2018,111,55,female,white,associate/junior college,14,northeast,divorced,2,working full time,36,70100,working class,strong democrat,"moderate, middle of the road",clinton,favor,favor,should be legal,very happy,good,exciting,can't be too careful,no,pretty well satisfied,0,,,protestant,about once or twice a year,higher power,don't know,inspired word,,,,,,,,,,,,,,,0,0
2018,112,56,female,white,high school,12,northeast,married,1,working part time,28,9638.75,middle class,not very strong democrat,conservative,,,favor,don't know,very happy,,,can't be too careful,,more or less satisfied,0,1,once or twice a week,catholic,several times a year,no doubts,yes,inspired word,yes,not at all scientific,true,,earth around sun,false,true,true,false,true,false,500 get the drug; 500 don't,no,yes,6,8
2018,113,58,male,white,associate/junior college,14,northeast,never married,0,keeping house,,,middle class,strong democrat,extremely liberal,,,oppose,should be legal,pretty happy,,,most people can be trusted,,more or less satisfied,,8,never,none,never,"don't know, no way to find out",no,ancient book,,,,,,,,,,,,,,,0,0
2018,114,74,female,white,high school,12,northeast,divorced,1,retired,,,lower class,not very strong democrat,don't know,clinton,,favor,should not be legal,not too happy,,,can't be too careful,,not satisfied at all,,0,never,catholic,never,believe with doubts,don't know,don't know,no,sort of scientific,don't know,,earth around sun,false,don't know,don't know,false,true,true,all 1000 get the drug,don't know,don't know,5,8
2018,115,70,male,white,bachelor's,16,northeast,married,3,working full time,40,98140,middle class,not very strong democrat,slightly liberal,clinton,,oppose,should be legal,pretty happy,,,most people can be trusted,,pretty well satisfied,0,2,several times a month,protestant,about once or twice a year,higher power,no,ancient book,,,,,,,,,,,,,,,0,0
2018,116,35,male,white,bachelor's,17,northeast,married,2,working full time,40,,middle class,other party,slightly conservative,trump,favor,favor,,very happy,good,exciting,,no,pretty well satisfied,0,2,about once a year,catholic,less than once a year,"don't know, no way to find out",yes,ancient book,no,not at all scientific,true,true,earth around sun,false,don't know,false,false,true,true,500 get the drug; 500 don't,no,yes,7,9
2018,117,65,male,black,less than high school,8,northeast,married,2,retired,,,working class,not very strong democrat,"moderate, middle of the road",clinton,,favor,should be legal,pretty happy,,,can't be too careful,,more or less satisfied,,4,several times a year,none,never,higher power,yes,ancient book,,,,,,,,,,,,,,,0,0
2018,118,42,female,white,associate/junior college,14,northeast,married,2,other,,,working class,"independent (neither, no response)","moderate, middle of the road",clinton,favor,favor,should be legal,pretty happy,fair,dull,can't be too careful,no,more or less satisfied,,,,none,never,believe with doubts,yes,inspired word,,,,,,,,,,,,,,,0,0
2018,119,48,female,white,high school,13,northeast,married,2,working part time,16,9638.75,working class,not very strong republican,slightly conservative,,favor,favor,should be legal,very happy,excellent,routine,can't be too careful,no,not satisfied at all,1,,,catholic,2-3 times a month,no doubts,yes,inspired word,,,,,,,,,,,,,,,0,0
2018,120,32,male,white,high school,13,northeast,never married,0,working full time,40,31544.999999999996,working class,"independent, close to republican","moderate, middle of the road",trump,favor,favor,,pretty happy,good,exciting,,no,more or less satisfied,1,4,about once a year,catholic,never,believe sometimes,no,ancient book,no,sort of scientific,,,earth around sun,don't know,don't know,true,true,true,true,500 get the drug; 500 don't,no,yes,4,7
